        32  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        33  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        34  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        35  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        36  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        37  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        38  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        39  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        40  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        41  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        42  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        43  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        44  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        45  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        46  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        47  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        48  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        49  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        50  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        51  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        52  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        53  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        54  1.000000E+00  2.500000E-01  9.980123E+02  2.000000E+06 
        55  1.000000E+00  2.500000E-01  9.980005E+02  1.973739E+06 
        61  1.000000E+00  2.500000E-01  9.980058E+02  1.985469E+06 
        62  1.000000E+00  2.500000E-01  9.980056E+02  1.985173E+06 
        63  1.000000E+00  2.500000E-01  9.980054E+02  1.984518E+06 
        64  1.000000E+00  2.500000E-01  9.980051E+02  1.983855E+06 
        68  1.000000E+00  2.500000E-01  9.980043E+02  1.982224E+06 
        70  1.000000E+00  2.500000E-01  9.980047E+02  1.982977E+06 
        74  1.000000E+00  2.500000E-01  9.980029E+02  1.979061E+06 
        78  1.000000E+00  2.500000E-01  9.980044E+02  1.982464E+06 
        81  1.000000E+00  2.500000E-01  9.980043E+02  1.982071E+06 
        82  1.000000E+00  2.500000E-01  9.980030E+02  1.979351E+06 
        83  1.000000E+00  2.500000E-01  9.980010E+02  1.974853E+06 
        90  1.000000E+00  2.500000E-01  9.980029E+02  1.979131E+06 
        91  1.000000E+00  2.500000E-01  9.980010E+02  1.974701E+06 
        92  1.000000E+00  2.500000E-01  9.979982E+02  1.968575E+06 
        94  1.000000E+00  2.500000E-01  9.980026E+02  1.978405E+06 
