Format: x y z  (R = removed from domain due to fracture isolation)
-3.306453155 -0.04701438881 5.47227284
-6.578190237 0.01719770875 6.399365033 R
3.188118004 -3.811691992 1.800074439 R
-4.542137679 -5.36202135 5.506100964 R
-5.849370948 4.67120471 3.035381248 R
-3.899051953 4.360519524 -7.448625442 R
6.847768658 -4.829070097 -4.962794953 R
-1.974786536 3.461015844 7.268078521 R
4.420666098 -1.564669522 2.978533794 R
-0.04920254013 -6.073211465 0.01440921502 R
1.859348539 7.046267963 -0.1751911359 R
-6.201898888 6.32128392 -1.406222431 R
5.694093641 6.758947485 -3.349905097 R
7.641469004 0.5504004858 -3.875277728 R
2.924453574 -0.9586040785 -5.401887731 R
-4.922125524 -1.742326921 -6.351321849 R
4.210319725 7.501778438 7.487537502 R
1.350744884 2.767268929 -3.720808499 R
-2.996978561 -1.019791769 -2.928630672 R
5.710947188 7.719441255 3.104955517 R
6.050686755 7.386024887 0.4085844184 R
0.01391747183 -6.596584141 3.697862436 R
-7.306960609 3.524110155 -7.665321607 R
4.233852379 0.7091785472 5.043657616
1.987716603 0.4437196172 6.266704386
1.056918514 -3.757637947 2.165206797 R
4.828612896 -2.989179488 -6.264348212 R
-3.471354142 7.713173861 2.162082468 R
-0.3667959216 -6.459162265 -7.65446693 R
7.316764003 1.072829515 -7.667342822 R
-3.956499486 -4.240421799 6.99401157 R
-0.109466768 -1.440521509 3.612942146 R
-1.983071407 6.978496132 -4.04599429 R
5.666473153 -7.702703004 4.38723465 R
6.25878659 -5.909168686 6.420473451 R
-1.268173966 -0.9899236391 7.711469046 R
1.073104472 4.285863254 7.745214642 R
-3.656107507 5.343300057 5.72137359 R
-7.515863776 1.416045731 -0.9706029022 R
5.248242184 -3.4336424 -0.527253238 R
-6.20193588 3.846352868 -2.498270199 R
-1.111834218 2.627814765 -0.2778032691 R
-6.557871885 -4.88616778 2.703993829 R
2.28148994 -1.241579095 -4.169956928 R
-3.349212041 -1.857399424 0.5364622478 R
-1.248640578 -6.190086453 2.083776927 R
2.584719916 -7.543979894 -5.320496178 R
-0.8044460702 -1.724896247 0.1663045551 R
-3.104203848 -5.063577959 -7.358258702 R
6.354454072 -7.373681066 -3.717542322 R
-5.043631843 -1.616976436 2.219741764 R
2.297081833 -3.306643477 4.954679669 R
2.030757219 -4.461781956 -7.244828571 R
6.520420017 6.255078226 -4.362737695 R
-7.033068648 3.009338271 5.462465546 R
4.238589176 7.043008794 -3.371754244 R
-5.630642325 -0.1130437522 7.322962082 R
0.7810988108 5.716975011 -1.257958414 R
-7.246531451 -4.623448482 -6.904176188 R
-1.007227854 -7.729730784 -0.9700748146 R
4.914578059 3.58137354 6.670848103 R
4.378929422 -7.469761497 6.428614915 R
6.202926957 -7.731712028 -6.810345712 R
0.04285716954 1.674485114 -2.875529567 R
3.524801699 -6.692068844 4.580800503 R
1.993162165 -7.04073027 4.458387869 R
-2.928741986 -2.975299884 -3.16287844
-6.318632214 -1.269117138 3.902562505
-2.046553159 -0.8922440997 1.985609054 R
3.553099001 -5.43538219 -2.399014041 R
-5.718929302 -7.059465321 0.564075614 R
3.441515927 -1.992369068 5.975477694 R
-7.06984228 -4.536744307 7.41560826 R
-0.8763221098 6.246683919 4.124474823
-6.299689119 -7.506277271 -6.214254894 R
-2.043130186 -6.199040228 -3.752795708 R
1.068849795 6.575265564 4.259751778 R
-3.158035669 0.52418754 -7.094838704 R
-2.953626481 -5.215043396 0.1655598469 R
-0.3980562597 5.545121288 7.634647049 R
7.537017603 4.686942456 -2.240884971 R
-3.964421201 -5.894164751 7.09428466 R
-2.816896057 7.010326284 -7.610043395 R
-4.820850927 -3.187960518 -7.312301835 R
1.263388167 -3.554585497 -4.59109081 R
0.5080680519 -3.255839109 3.248562984 R
-0.3506538076 -4.012596527 -3.511479322 R
6.767411628 -4.013472248 -5.068003602 R
2.802266522 3.057016172 1.95108854 R
-6.420627681 1.891730235 -7.056125175 R
-5.717983704 7.324313559 4.852171056 R
7.689228563 -0.5478035321 7.232781134 R
0.2819840501 3.667305016 -1.089213223 R
4.160051471 -7.666141944 -1.558543803 R
-6.889265485 -3.110893463 7.083783158 R
-5.924775528 -3.271313403 2.43750496 R
-7.150724167 -4.637683828 -0.05180686866
-2.834376061 0.6579444311 -7.243912984 R
-7.708336357 -4.881485433 4.0714916 R
6.175424464 0.5577607818 -3.41260225 R
2.405126712 1.736637647 5.693518051
-5.144646956 3.29375663 7.108775179 R
4.912824304 -6.943488689 -4.241735769 R
0.5200126601 1.006034424 -7.401166246 R
7.032880155 -1.647067708 -1.109688033 R
-4.875338491 -0.6474072228 6.314576517 R
0.006960334265 5.807451422 0.8994383845 R
3.734929782 2.101330124 -1.712615227 R
7.364658818 -5.593457639 -6.190116078 R
3.350854693 7.116141692 -1.837380934 R
0.7049809976 -6.387996179 6.253460818 R
1.479927905 7.47884519 -6.781424628 R
4.370348599 -0.32492916 -7.329303657 R
-3.779874152 -0.6139404061 1.951467787 R
-0.4993958346 7.642380149 -2.496416383 R
-1.699271531 -7.659815213 4.856690898 R
-4.276823359 5.896723421 0.2294533615 R
3.861135651 -2.272220372 -7.428329628 R
-7.197846263 6.911197612 -3.261289061 R
6.203383634 0.3397872394 -7.366396775 R
-6.255237119 -2.886112411 -1.934202509
-1.533723262 -1.324370055 -6.058975801 R
5.502545322 -5.152862634 3.24980836 R
-4.430280746 -7.400844588 -7.521759322 R
-4.225572071 0.3036629676 -3.465597299 R
-7.30527605 -1.354768795 0.6835049421
-5.577389066 4.755420261 -4.465064277 R
-6.375866088 3.758112406 -6.65920868 R
5.529943947 -5.347476588 -1.157306328 R
5.552491054 5.567594648 2.700127048 R
-4.144386173 -6.560296906 1.429735764 R
-6.231178845 5.296878398 3.918745996 R
-2.002048402 2.45409975 -3.640992142 R
-3.643415431 -4.874903075 3.370453113 R
-3.310162031 4.51341287 -3.810788298 R
2.38687321 -7.528498569 0.8564335991 R
4.966747769 -6.073159631 -3.443987406 R
0.07293400413 -5.628576542 -1.099267081 R
2.069952971 -4.467968776 4.948301698 R
-5.762334717 -6.791160541 7.664842942 R
6.77322492 0.993200651 6.156662088
4.151355629 -6.834844707 1.491268125 R
-0.09106380821 4.569656791 -5.945262365 R
2.019171256 7.342448799 -6.794055846 R
-6.709750179 0.9150577779 5.34667269 R
6.960836869 7.255705926 -1.134918424 R
-1.673822675 -3.11034975 -7.636310064 R
7.137373713 4.008761455 6.420828732 R
5.825701269 0.9199548289 0.6910370978 R
-7.399531019 6.813476966 5.192847731 R
-6.237770759 6.929423535 -3.332832565 R
-6.567290135 7.072056799 0.9311089222 R
-6.321415786 -1.156621339 2.389300865 R
5.671116613 -2.900782748 -1.503152737 R
-3.734000292 -1.678379379 0.004400735324 R
-0.01851007726 -2.087529744 -2.495416799 R
-1.730840831 -4.399336765 1.130359768 R
2.5121868 -0.3501789853 -6.620750734 R
6.769226842 4.624711151 5.727754877 R
2.333576624 -4.541517784 -1.949063698 R
-3.464457823 -3.10378527 3.313025778 R
7.295994664 -7.582722118 1.489500089 R
1.524212223 -2.852083805 2.522310072 R
7.048235853 -7.138641552 0.2672295031 R
7.022371754 -2.532753068 -3.661635761 R
3.651751413 -2.364353789 -3.196864737 R
-6.082586554 6.895088395 -6.916313959 R
-5.087133655 -5.386844066 -0.5375445845
2.273946815 2.439635788 -2.613239563 R
4.565968114 -4.23505762 -7.135731577 R
-0.9058298817 -2.631339882 -6.398091498 R
6.683115169 -3.925847584 2.830542179 R
3.829793019 -4.9596938 -1.73939121 R
5.420714745 -3.587390055 2.571031223 R
0.008554508678 0.06344512717 -1.365835313 R
5.408223608 4.303045832 -3.293794952 R
-5.033139054 -7.171001934 7.503994443 R
5.502991051 3.544390189 -4.964935039 R
-7.163654142 5.145080968 -7.176846055 R
-0.08205736645 7.049299739 -6.860361832 R
-6.905593382 -1.94555148 1.454945275
7.361691197 -0.8038524228 -6.172449037 R
5.97953771 7.674641148 -6.913526854 R
-1.811019129 -6.266791836 -4.714045492 R
-2.375906332 3.320942326 -3.915252778 R
-6.454978186 3.331092022 -1.439799929 R
5.62048692 2.970080398 -1.738137785 R
-0.4335536275 -3.449323103 -6.365815239 R
-7.71827099 -5.880517299 6.626603915 R
-4.42926338 6.821122224 2.771456849 R
3.456088174 7.392842964 -7.597045838 R
2.806234275 -7.609233052 -4.391692478 R
-1.643496198 7.539547925 2.543661701 R
-3.195111943 -0.3243735702 -2.450273608 R
-3.811943336 -5.068725868 4.022100979 R
-5.679387125 -5.632470701 6.007558091 R
-7.351346075 3.743748997 -5.465681505 R
7.354962027 -0.4249329769 -1.10358613 R
7.48741123 -3.772892904 3.45414679 R
2.930243366 3.646537887 7.406525343 R
2.933547119 5.866095385 5.110330619 R
-6.995599145 -5.457403331 -0.7241049416
-2.632446367 1.45588351 0.03982349588 R
2.894217754 -4.104134067 7.377954113 R
-3.244162529 -3.44848265 3.411526304 R
-5.152810706 -2.515504571 -1.160440221
3.186217696 -6.349486314 5.130258133 R
-1.029364228 1.813134565 5.901077315 R
-1.116678593 1.103806927 -3.80839116 R
-7.508629107 6.552721906 3.974765034 R
-3.414117343 -5.763999412 -4.082931268 R
-1.372340406 6.049616077 -7.31732826 R
-1.867898123 -5.186293331 -1.83329957 R
-3.247215945 5.867923673 6.948692373 R
2.232920356 0.8516868689 -2.31188986 R
-7.17496812 7.19098456 5.821673699 R
6.059381125 -0.9502146079 -0.8547310365 R
-3.324540031 3.841290997 3.996063541 R
0.7744622388 -5.783120182 7.026471021 R
-6.71960711 1.690606781 -1.05127886 R
0.1312643619 6.251487893 -6.508456033 R
7.556087527 -6.975594244 -4.127475414 R
6.745888181 3.592072677 -6.05424064 R
1.730342866 6.663471629 6.610445992 R
1.084135491 -6.882747757 3.437477451 R
-2.531817449 6.426702073 -2.268829928 R
-0.4005108977 4.449494434 -3.510033567 R
5.087781704 -6.629007303 5.071317857 R
-2.90776952 1.877879379 -4.225457818 R
7.345639938 2.969079503 3.929034633 R
-6.32952236 3.372880173 -4.041697838 R
6.845758711 -5.209729446 -0.506108571 R
-1.189701101 -1.022539575 7.445868392 R
-6.651784628 -7.055032154 -3.82526611 R
-4.795366752 1.256556674 -1.365858074 R
6.218591259 2.568481874 3.33694246 R
2.645401741 -4.552375115 5.671237438 R
-0.478292982 -0.8213142279 3.174667675 R
-3.602336159 5.388549608 -6.765521279 R
-1.682272517 -5.945909265 -0.4206777667 R
1.224451477 -0.3595369776 1.149101028 R
6.681598713 -2.559815528 1.079096662 R
-7.03795828 4.987435735 -6.255021238 R
-1.762811251 3.992448664 5.739316853 R
-2.32388939 7.699436667 -6.537873084 R
-6.681336022 -2.076453962 -2.954051992
-7.605379982 -6.405756222 4.650642218 R
-3.405067307 1.003516824 2.377650091 R
3.970689523 3.845477669 -5.152999057 R
6.105060772 -3.473665883 -2.329462096 R
0.555639141 5.776103653 -0.108224849 R
-0.03682551057 -6.018673724 -2.397439202 R
-1.68619059 -6.967681057 -3.145126117 R
7.547985687 1.895482914 -4.373359113 R
-0.8947338549 7.440058116 6.440517582 R
-5.636830359 7.297484264 3.08179621 R
-4.132201807 1.995711446 -5.118655236 R
2.796673429 6.919819138 1.712247992 R
-2.056773507 -6.026810357 -6.10403465 R
-4.98994667 1.791935695 5.10244434 R
-4.637202891 -7.55362924 -3.732671658 R
-1.130970936 4.690666248 -5.598509314 R
2.793045795 5.018166806 5.106210882 R
6.9010082 1.69145022 -1.24802217 R
-5.874443306 4.86527669 7.461669635 R
7.459992933 -3.768210295 7.385190477 R
-4.544769696 2.663456391 0.7218920528 R
-2.317803731 -2.754754068 7.273828598 R
-1.398997839 -2.969638151 -0.5477546668 R
-7.176118622 -7.038548935 1.716002677 R
-4.745829927 2.993177756 5.79727205 R
2.418189694 -3.883313641 6.974843907 R
7.596872913 -7.512408748 7.360908296 R
3.935202954 0.4331599174 7.12801579 R
7.344616449 3.843733293 -7.567430301 R
-4.757991929 -7.193709945 -6.327447265 R
-0.3448978956 -4.508806971 -7.434393654 R
5.672690578 5.583808162 4.688158221 R
3.371948255 -2.153037493 6.871813258 R
-7.515354501 3.799275422 -2.591534984 R
-4.059454824 -7.440815632 -1.625652673 R
7.737714694 0.3797680634 0.8705927639 R
3.443180455 -1.143598911 -5.080318976 R
6.041501889 6.918824055 -6.77726505 R
3.386061252 -3.15120053 0.8887517755 R
3.918595726 -3.084824681 -4.968220768 R
-6.831419824 -4.976652029 7.684481375 R
-0.528957972 -2.271606953 1.800722185 R
3.552180603 5.501166738 -4.587206537 R
3.411164384 0.6747783771 -3.810981806 R
5.324866296 4.539196891 4.31157098
5.653803735 0.7378051423 4.564162017
-4.858035474 -0.8538949961 3.077396326 R
4.185442225 -6.766847352 -7.233946393 R
-2.877883272 -1.303948391 6.93126925 R
-5.960081462 1.052252013 -7.510326618 R
-6.387914489 -2.121915136 -5.580170675 R
-5.578277961 -2.717742071 -4.280783729 R
-7.678370633 -2.710879657 -4.073983625 R
3.984106551 5.761626212 6.512296432 R
0.8334606168 -1.29411438 -2.590657752 R
5.800764604 -2.337853859 4.19714797 R
6.950683784 -7.075643892 -7.60961527 R
-5.521843428 -5.308264244 -3.122724435 R
-1.791131509 -4.924870994 7.070422049 R
7.340856539 7.150695818 -5.050911413 R
-3.324246576 5.474448857 3.147201201 R
-4.118609605 6.223738222 -1.507621613 R
3.012493979 5.582447683 -0.8158484267 R
2.90647236 -3.150880248 4.452163739 R
-1.239717405 2.037844801 -7.008143304 R
-0.6671086476 5.282961241 -3.31201293 R
3.809172092 7.723233888 0.5538518146 R
-2.101316542 0.506224455 0.5324618549 R
7.228023726 3.42815302 -0.277080298 R
7.552497987 -6.320024646 -4.90187685 R
-4.217595191 0.7150064737 6.43750955 R
-1.724382952 -6.691301721 3.709078411 R
1.865030715 5.362222765 4.51613661 R
-7.69317317 0.143446458 -3.664980055
-2.794891217 -2.510439736 -2.409309428
3.752406207 4.956091806 -0.8356233737 R
-0.627767245 2.745643086 1.866283406 R
-0.6642792921 -1.227851527 -6.463750882 R
-6.111179778 5.670944637 2.223047397 R
7.162058247 -7.538125388 7.039957896 R
-4.333663162 -2.824214298 1.07799992 R
1.799124098 -7.108219273 -1.89336716 R
-0.1061435524 1.76816697 -1.600044783 R
-7.025842083 4.756285645 -0.4530456421 R
6.145537767 -2.212227285 2.836319026 R
5.149469087 6.49898302 5.751862146 R
-0.8889639555 -1.312989751 4.764538363 R
-1.216135127 -3.897278519 2.481745741 R
-0.2959594015 -6.29484101 4.851302238 R
6.652479891 -3.816428695 -5.961941679 R
-3.057355011 0.2136143636 -4.620468949 R
3.825122407 7.391675769 -5.612629685 R
-0.6355877837 -5.153865705 -5.483072557 R
-6.816804647 -7.52269492 6.314481253 R
5.219868458 -5.659140697 6.950531543 R
2.768468658 -0.2349034804 7.746005413 R
2.177133147 4.850617177 -6.238513365 R
-2.648409508 7.622112947 -7.666689698 R
-5.170370908 5.670129312 -4.068667573 R
-2.692296977 -4.006280451 4.863983842 R
-1.457580409 -4.833062055 -1.631831067 R
-6.531735064 -2.060383225 -7.420488121 R
-0.02217019327 2.280937359 -5.459148512 R
-3.751912478 -1.133055762 7.73150094 R
4.258491553 -1.478591116 -6.456266983 R
-6.522531107 -7.670353255 -3.859853378 R
3.070901588 -1.452678082 0.9043538524 R
-1.704412215 2.005954513 5.584184637 R
-6.023411417 -1.744379021 -0.9792636584
-1.056683214 0.9507487581 3.149934257 R
5.195577306 -7.520698057 0.0470994466 R
-3.083834635 -3.495759109 -5.590809359 R
3.64756252 -2.243037297 6.535464351 R
5.985770552 6.570287288 -1.98686983 R
7.545357228 -4.096562791 1.099942608 R
-6.575003615 -5.586078629 -2.617313881 R
6.835188569 -1.801356395 5.588269286 R
-6.986939456 -2.678666403 -4.437785852
-5.216756392 -2.530904696 4.0912034 R
0.9430051463 -4.547523063 -1.131142048 R
2.261075064 -4.989268433 -0.1220559545 R
5.870864509 6.12969708 -7.376212207 R
2.170607516 -2.454544953 -7.156654594 R
-0.07355160799 -0.9132471437 -4.050287049 R
-2.962785272 -4.696121076 5.424848923 R
5.455499233 -0.7652389967 7.64820554 R
4.641249694 -0.604845273 -5.031176341 R
7.380209579 -0.07730235737 -2.138848013 R
2.527703923 7.727617187 6.549408419 R
4.314496101 4.73731656 -2.63394857 R
6.184199828 5.032942379 -1.157811511 R
0.07950629546 7.499759515 -2.029982346 R
-7.024077403 0.2494006839 -7.300282747 R
-4.957554629 -1.857898968 -4.456266723 R
-2.98628537 6.724068905 7.717671545 R
-2.141598349 1.253553596 -0.7568035948 R
3.177114784 3.785218538 2.960700026 R
-0.7843944432 -3.216705989 -0.776778953 R
3.716327312 -7.692463318 3.584511111 R
0.7391545955 -2.015176468 -6.960386658 R
-5.513861232 -6.009934866 -0.4807565363
-7.680100932 -0.5408135595 1.671167138 R
-5.454651034 -5.581443436 4.449146577 R
5.971658078 -3.693994365 0.008522972367 R
0.1906237965 -7.474242393 -4.838739422 R
5.211120015 1.449762249 -6.300011149 R
-3.695957661 -2.031207151 -6.866484724 R
4.686176331 -4.279783961 5.922048353 R
-4.140893022 0.4038499202 3.953100972
-1.878518796 -4.033013216 -4.073573719 R
-3.285886513 -3.246431932 7.106643144 R
-1.928761169 7.546268413 4.313971741 R
3.38574809 1.512257712 3.466973718 R
-2.668893495 3.7956199 -1.522990061 R
5.611368412 3.954341224 -6.096535242 R
2.227604021 -2.559439316 7.413535864 R
4.181328728 2.384981736 4.295721909
7.387391074 -3.651029345 -1.365805721 R
2.899493779 -6.734072198 4.411698496 R
3.520245139 -4.563588561 3.195884133 R
7.215053348 4.239866938 -0.6531122973 R
-4.798278128 -3.587654779 0.4844831086
2.890995738 -0.2287792629 2.304532022 R
0.3379968186 1.704809774 7.738580085 R
3.843168644 3.32752156 -0.4065596541 R
-0.05396151949 4.073473467 -3.884534087 R
3.757923445 1.956195787 -6.850007117 R
6.891283776 -0.3387623333 -2.370822336 R
-1.403401732 -3.693504089 6.866438689 R
-0.05788645632 -7.698076088 6.358598192 R
5.480398783 -5.323846328 -7.729167367 R
0.07983660367 3.099275967 -6.03013662 R
5.487647497 1.827328086 -0.5127280331 R
-5.512501317 5.232086763 -5.206858615 R
-1.581801756 -5.986727878 3.745787477 R
-5.072052219 7.111119253 5.110531417 R
2.783324937 4.513708659 -4.632492828 R
-3.980656159 -0.9509205762 7.413679507 R
3.959334737 4.136491876 1.021231492 R
1.648377285 4.920835843 -2.829049526 R
-0.5492395206 3.329202943 -7.341391328 R
2.408736115 -1.509409412 3.934055442 R
-5.055391733 6.777126053 0.31310328 R
4.643691616 1.410599847 -2.077721453 R
4.612950697 -6.716247765 -5.628115052 R
6.19925498 -0.3499938593 2.084987357 R
-3.928906326 5.549360848 7.448346485 R
1.206279658 -2.908148094 -4.223420606 R
-5.069032629 -0.02158597261 -3.250919451 R
-4.455831629 5.669904552 3.296020729 R
